flight_id,airline,origin_airport,dest_airport,flight_date,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,departure_delay_min,arrival_delay_min,delay_cause
YX006_MIA_20206,Republic Airline,MIA,XXX,2020-06-16,2020-06-16T03:54:00,2020-06-16T03:54:00,2020-06-16T05:54:00,2020-06-16T05:54:00,-2,-6,NAS
YX007_MIA_20206,Republic Airline,MIA,XXX,2020-06-15,2020-06-15T00:30:00,2020-06-15T00:41:00,2020-06-15T02:30:00,2020-06-15T02:42:00,11,12,NAS
YX008_MIA_20206,Republic Airline,MIA,XXX,2020-06-01,2020-06-01T12:29:00,2020-06-01T12:29:00,2020-06-01T14:29:00,2020-06-01T14:31:00,-8,2,NAS
YX009_MIA_20206,Republic Airline,MIA,XXX,2020-06-24,2020-06-24T08:14:00,2020-06-24T08:45:00,2020-06-24T10:14:00,2020-06-24T10:40:00,31,26,CARRIER
YX010_MIA_20206,Republic Airline,MIA,XXX,2020-06-20,2020-06-20T18:55:00,2020-06-20T18:06:00,2020-06-20T20:55:00,2020-06-20T20:59:00,11,4,LATE_AIRCRAFT
YX011_MIA_20206,Republic Airline,MIA,XXX,2020-06-03,2020-06-03T07:35:00,2020-06-03T07:37:00,2020-06-03T09:35:00,2020-06-03T09:35:00,2,-2,CARRIER
YX012_MIA_20206,Republic Airline,MIA,XXX,2020-06-06,2020-06-06T01:24:00,2020-06-06T01:24:00,2020-06-06T03:24:00,2020-06-06T03:24:00,-2,0,CARRIER
YX013_MIA_20206,Republic Airline,MIA,XXX,2020-06-04,2020-06-04T20:45:00,2020-06-04T20:48:00,2020-06-04T22:45:00,2020-06-04T22:45:00,3,-1,CARRIER
YX014_MIA_20206,Republic Airline,MIA,XXX,2020-06-01,2020-06-01T06:29:00,2020-06-01T06:40:00,2020-06-01T08:29:00,2020-06-01T08:39:00,11,10,WEATHER
YX015_MIA_20206,Republic Airline,MIA,XXX,2020-06-05,2020-06-05T10:03:00,2020-06-05T10:05:00,2020-06-05T12:03:00,2020-06-05T12:04:00,2,1,NAS
YX016_MIA_20206,Republic Airline,MIA,XXX,2020-06-25,2020-06-25T21:51:00,2020-06-25T21:02:00,2020-06-25T23:51:00,2020-06-25T23:03:00,11,12,NAS
YX017_MIA_20206,Republic Airline,MIA,XXX,2020-06-20,2020-06-20T10:39:00,2020-06-20T10:39:00,2020-06-20T12:39:00,2020-06-20T12:39:00,-13,-15,NAS
YX018_MIA_20206,Republic Airline,MIA,XXX,2020-06-12,2020-06-12T01:50:00,2020-06-12T01:04:00,2020-06-12T03:50:00,2020-06-12T03:01:00,14,11,LATE_AIRCRAFT
YX019_MIA_20206,Republic Airline,MIA,XXX,2020-06-20,2020-06-20T16:24:00,2020-06-20T16:24:00,2020-06-20T18:24:00,2020-06-20T18:24:00,-4,-4,CARRIER
YX020_MIA_20206,Republic Airline,MIA,XXX,2020-06-11,2020-06-11T19:08:00,2020-06-11T19:08:00,2020-06-11T21:08:00,2020-06-11T21:08:00,-2,-4,CARRIER
YX021_MIA_20206,Republic Airline,MIA,XXX,2020-06-23,2020-06-23T06:00:00,2020-06-23T06:13:00,2020-06-23T08:00:00,2020-06-23T08:19:00,13,19,CARRIER
YX022_MIA_20206,Republic Airline,MIA,XXX,2020-06-16,2020-06-16T03:19:00,2020-06-16T03:27:00,2020-06-16T05:19:00,2020-06-16T05:23:00,8,4,WEATHER
YX023_MIA_20206,Republic Airline,MIA,XXX,2020-06-10,2020-06-10T03:43:00,2020-06-10T03:43:00,2020-06-10T05:43:00,2020-06-10T05:43:00,-10,0,NAS
YX024_MIA_20206,Republic Airline,MIA,XXX,2020-06-27,2020-06-27T08:12:00,2020-06-27T08:12:00,2020-06-27T10:12:00,2020-06-27T10:12:00,-4,-1,CARRIER
YX025_MIA_20206,Republic Airline,MIA,XXX,2020-06-06,2020-06-06T22:29:00,2020-06-06T22:36:00,2020-06-06T00:29:00,2020-06-06T00:37:00,7,8,SECURITY
YX026_MIA_20206,Republic Airline,MIA,XXX,2020-06-21,2020-06-21T10:02:00,2020-06-21T10:03:00,2020-06-21T12:02:00,2020-06-21T12:03:00,1,1,NAS
YX027_MIA_20206,Republic Airline,MIA,XXX,2020-06-03,2020-06-03T20:42:00,2020-06-03T20:51:00,2020-06-03T22:42:00,2020-06-03T22:54:00,9,12,WEATHER
YX028_MIA_20206,Republic Airline,MIA,XXX,2020-06-20,2020-06-20T01:11:00,2020-06-20T01:11:00,2020-06-20T03:11:00,2020-06-20T03:18:00,-4,7,CARRIER
YX029_MIA_20206,Republic Airline,MIA,XXX,2020-06-05,2020-06-05T03:20:00,2020-06-05T03:21:00,2020-06-05T05:20:00,2020-06-05T05:27:00,1,7,CARRIER
YX030_MIA_20206,Republic Airline,MIA,XXX,2020-06-26,2020-06-26T15:44:00,2020-06-26T15:51:00,2020-06-26T17:44:00,2020-06-26T17:52:00,7,8,CARRIER
YX031_MIA_20206,Republic Airline,MIA,XXX,2020-06-26,2020-06-26T02:38:00,2020-06-26T02:55:00,2020-06-26T04:38:00,2020-06-26T04:53:00,17,15,CARRIER
YX032_MIA_20206,Republic Airline,MIA,XXX,2020-06-18,2020-06-18T22:33:00,2020-06-18T22:33:00,2020-06-18T00:33:00,2020-06-18T00:33:00,-15,-11,CARRIER
YX033_MIA_20206,Republic Airline,MIA,XXX,2020-06-24,2020-06-24T16:16:00,2020-06-24T16:16:00,2020-06-24T18:16:00,2020-06-24T18:16:00,-14,-14,CARRIER
YX034_MIA_20206,Republic Airline,MIA,XXX,2020-06-04,2020-06-04T20:06:00,2020-06-04T20:21:00,2020-06-04T22:06:00,2020-06-04T22:19:00,15,13,CARRIER
YX035_MIA_20206,Republic Airline,MIA,XXX,2020-06-15,2020-06-15T08:57:00,2020-06-15T08:57:00,2020-06-15T10:57:00,2020-06-15T10:57:00,-6,-6,WEATHER
YX036_MIA_20206,Republic Airline,MIA,XXX,2020-06-20,2020-06-20T08:10:00,2020-06-20T08:10:00,2020-06-20T10:10:00,2020-06-20T10:18:00,-1,8,CARRIER
YX037_MIA_20206,Republic Airline,MIA,XXX,2020-06-12,2020-06-12T12:16:00,2020-06-12T12:20:00,2020-06-12T14:16:00,2020-06-12T14:18:00,4,2,CARRIER
YX038_MIA_20206,Republic Airline,MIA,XXX,2020-06-25,2020-06-25T17:10:00,2020-06-25T17:20:00,2020-06-25T19:10:00,2020-06-25T19:25:00,10,15,WEATHER
YX039_MIA_20206,Republic Airline,MIA,XXX,2020-06-27,2020-06-27T07:22:00,2020-06-27T07:26:00,2020-06-27T09:22:00,2020-06-27T09:30:00,4,8,NAS
MQ000_CAE_20238,Envoy Air,CAE,XXX,2023-08-11,2023-08-11T12:58:00,2023-08-11T12:10:00,2023-08-11T14:58:00,2023-08-11T14:11:00,12,13,LATE_AIRCRAFT
MQ001_CAE_20238,Envoy Air,CAE,XXX,2023-08-11,2023-08-11T02:14:00,2023-08-11T02:23:00,2023-08-11T04:14:00,2023-08-11T04:29:00,9,15,CARRIER
MQ002_CAE_20238,Envoy Air,CAE,XXX,2023-08-07,2023-08-07T20:35:00,2023-08-07T20:59:00,2023-08-07T22:35:00,2023-08-07T22:53:00,24,18,LATE_AIRCRAFT
MQ003_CAE_20238,Envoy Air,CAE,XXX,2023-08-16,2023-08-16T18:20:00,2023-08-16T18:22:00,2023-08-16T20:20:00,2023-08-16T20:30:00,2,10,LATE_AIRCRAFT
MQ004_CAE_20238,Envoy Air,CAE,XXX,2023-08-09,2023-08-09T06:00:00,2023-08-09T06:06:00,2023-08-09T08:00:00,2023-08-09T08:00:00,6,0,LATE_AIRCRAFT
MQ005_CAE_20238,Envoy Air,CAE,XXX,2023-08-19,2023-08-19T20:44:00,2023-08-19T20:18:00,2023-08-19T22:44:00,2023-08-19T22:12:00,34,28,LATE_AIRCRAFT
MQ006_CAE_20238,Envoy Air,CAE,XXX,2023-08-09,2023-08-09T13:26:00,2023-08-09T13:26:00,2023-08-09T15:26:00,2023-08-09T15:27:00,-3,1,LATE_AIRCRAFT
MQ007_CAE_20238,Envoy Air,CAE,XXX,2023-08-03,2023-08-03T17:38:00,2023-08-03T17:41:00,2023-08-03T19:38:00,2023-08-03T19:39:00,3,1,LATE_AIRCRAFT
MQ008_CAE_20238,Envoy Air,CAE,XXX,2023-08-21,2023-08-21T01:39:00,2023-08-21T01:39:00,2023-08-21T03:39:00,2023-08-21T03:39:00,-4,-4,LATE_AIRCRAFT
MQ009_CAE_20238,Envoy Air,CAE,XXX,2023-08-15,2023-08-15T12:04:00,2023-08-15T12:12:00,2023-08-15T14:04:00,2023-08-15T14:15:00,8,11,LATE_AIRCRAFT
9E000_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-09,2023-03-09T14:09:00,2023-03-09T14:16:00,2023-03-09T16:09:00,2023-03-09T16:22:00,7,13,LATE_AIRCRAFT
9E001_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-09,2023-03-09T05:00:00,2023-03-09T05:27:00,2023-03-09T07:00:00,2023-03-09T07:27:00,27,27,LATE_AIRCRAFT
9E002_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-02,2023-03-02T08:03:00,2023-03-02T08:03:00,2023-03-02T10:03:00,2023-03-02T10:03:00,-15,-15,CARRIER
9E003_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-09,2023-03-09T06:48:00,2023-03-09T06:00:00,2023-03-09T08:48:00,2023-03-09T08:04:00,12,16,CARRIER
9E004_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-27,2023-03-27T02:50:00,2023-03-27T02:08:00,2023-03-27T04:50:00,2023-03-27T04:12:00,18,22,NAS
9E005_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-04,2023-03-04T18:27:00,2023-03-04T18:50:00,2023-03-04T20:27:00,2023-03-04T20:49:00,23,22,CARRIER
9E006_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-16,2023-03-16T05:30:00,2023-03-16T05:54:00,2023-03-16T07:30:00,2023-03-16T07:53:00,24,23,CARRIER
9E007_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-11,2023-03-11T00:09:00,2023-03-11T00:34:00,2023-03-11T02:09:00,2023-03-11T02:34:00,25,25,CARRIER
9E008_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-17,2023-03-17T08:26:00,2023-03-17T08:31:00,2023-03-17T10:26:00,2023-03-17T10:32:00,5,6,CARRIER
9E009_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-14,2023-03-14T06:18:00,2023-03-14T06:27:00,2023-03-14T08:18:00,2023-03-14T08:22:00,9,4,CARRIER
9E010_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-13,2023-03-13T01:53:00,2023-03-13T01:53:00,2023-03-13T03:53:00,2023-03-13T03:53:00,-7,-1,CARRIER
9E011_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-24,2023-03-24T07:11:00,2023-03-24T07:11:00,2023-03-24T09:11:00,2023-03-24T09:11:00,-4,-4,CARRIER
9E012_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-26,2023-03-26T00:46:00,2023-03-26T00:00:00,2023-03-26T02:46:00,2023-03-26T02:01:00,14,15,CARRIER
9E013_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-16,2023-03-16T08:56:00,2023-03-16T08:56:00,2023-03-16T10:56:00,2023-03-16T10:56:00,-10,-1,WEATHER
9E014_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-14,2023-03-14T00:41:00,2023-03-14T00:04:00,2023-03-14T02:41:00,2023-03-14T02:56:00,23,15,LATE_AIRCRAFT
9E015_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-19,2023-03-19T09:13:00,2023-03-19T09:13:00,2023-03-19T11:13:00,2023-03-19T11:13:00,-10,-1,CARRIER
9E016_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-03,2023-03-03T18:36:00,2023-03-03T18:38:00,2023-03-03T20:36:00,2023-03-03T20:42:00,2,6,CARRIER
9E017_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-24,2023-03-24T12:33:00,2023-03-24T12:49:00,2023-03-24T14:33:00,2023-03-24T14:45:00,16,12,LATE_AIRCRAFT
9E018_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-27,2023-03-27T21:56:00,2023-03-27T21:18:00,2023-03-27T23:56:00,2023-03-27T23:18:00,22,22,NAS
9E019_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-26,2023-03-26T09:39:00,2023-03-26T09:59:00,2023-03-26T11:39:00,2023-03-26T11:54:00,20,15,CARRIER
9E020_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-05,2023-03-05T13:55:00,2023-03-05T13:04:00,2023-03-05T15:55:00,2023-03-05T15:05:00,9,10,CARRIER
9E021_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-12,2023-03-12T19:28:00,2023-03-12T19:47:00,2023-03-12T21:28:00,2023-03-12T21:45:00,19,17,NAS
9E022_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-14,2023-03-14T02:33:00,2023-03-14T02:47:00,2023-03-14T04:33:00,2023-03-14T04:44:00,14,11,NAS
9E023_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-11,2023-03-11T22:06:00,2023-03-11T22:17:00,2023-03-11T00:06:00,2023-03-11T00:22:00,11,16,LATE_AIRCRAFT
9E024_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-17,2023-03-17T22:43:00,2023-03-17T22:04:00,2023-03-17T00:43:00,2023-03-17T00:56:00,21,13,LATE_AIRCRAFT
9E025_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-04,2023-03-04T22:26:00,2023-03-04T22:55:00,2023-03-04T00:26:00,2023-03-04T00:48:00,29,22,CARRIER
9E026_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-08,2023-03-08T08:58:00,2023-03-08T08:14:00,2023-03-08T10:58:00,2023-03-08T10:13:00,16,15,CARRIER
9E027_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-27,2023-03-27T12:09:00,2023-03-27T12:26:00,2023-03-27T14:09:00,2023-03-27T14:25:00,17,16,CARRIER
9E028_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-23,2023-03-23T16:02:00,2023-03-23T16:02:00,2023-03-23T18:02:00,2023-03-23T18:02:00,0,-5,CARRIER
9E029_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-09,2023-03-09T16:31:00,2023-03-09T16:54:00,2023-03-09T18:31:00,2023-03-09T18:50:00,23,19,NAS
9E030_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-02,2023-03-02T11:28:00,2023-03-02T11:55:00,2023-03-02T13:28:00,2023-03-02T13:49:00,27,21,CARRIER
9E031_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-26,2023-03-26T07:56:00,2023-03-26T07:26:00,2023-03-26T09:56:00,2023-03-26T09:23:00,30,27,NAS
9E032_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-05,2023-03-05T15:19:00,2023-03-05T15:26:00,2023-03-05T17:19:00,2023-03-05T17:24:00,7,5,LATE_AIRCRAFT
9E033_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-23,2023-03-23T17:03:00,2023-03-23T17:05:00,2023-03-23T19:03:00,2023-03-23T19:05:00,2,2,CARRIER
9E034_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-18,2023-03-18T22:39:00,2023-03-18T22:19:00,2023-03-18T00:39:00,2023-03-18T00:12:00,40,33,CARRIER
9E035_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-22,2023-03-22T03:11:00,2023-03-22T03:25:00,2023-03-22T05:11:00,2023-03-22T05:19:00,14,8,CARRIER
9E036_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-25,2023-03-25T10:37:00,2023-03-25T10:48:00,2023-03-25T12:37:00,2023-03-25T12:48:00,11,11,CARRIER
9E037_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-19,2023-03-19T10:10:00,2023-03-19T10:10:00,2023-03-19T12:10:00,2023-03-19T12:10:00,-3,-5,CARRIER
9E038_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-01,2023-03-01T03:37:00,2023-03-01T03:39:00,2023-03-01T05:37:00,2023-03-01T05:40:00,2,3,LATE_AIRCRAFT
9E039_DSM_20233,Endeavor Air Inc.,DSM,XXX,2023-03-22,2023-03-22T09:47:00,2023-03-22T09:05:00,2023-03-22T11:47:00,2023-03-22T11:05:00,18,18,NAS
G4000_BIL_20209,Allegiant Air,BIL,XXX,2020-09-22,2020-09-22T17:58:00,2020-09-22T17:05:00,2020-09-22T19:58:00,2020-09-22T19:02:00,7,4,NAS
G4001_BIL_20209,Allegiant Air,BIL,XXX,2020-09-26,2020-09-26T07:57:00,2020-09-26T07:57:00,2020-09-26T09:57:00,2020-09-26T09:57:00,-15,-15,CARRIER
G4002_BIL_20209,Allegiant Air,BIL,XXX,2020-09-22,2020-09-22T10:02:00,2020-09-22T10:18:00,2020-09-22T12:02:00,2020-09-22T12:18:00,16,16,CARRIER
G4003_BIL_20209,Allegiant Air,BIL,XXX,2020-09-06,2020-09-06T17:31:00,2020-09-06T17:32:00,2020-09-06T19:31:00,2020-09-06T19:34:00,1,3,CARRIER
G4004_BIL_20209,Allegiant Air,BIL,XXX,2020-09-18,2020-09-18T10:30:00,2020-09-18T10:33:00,2020-09-18T12:30:00,2020-09-18T12:30:00,3,-2,CARRIER
G4005_BIL_20209,Allegiant Air,BIL,XXX,2020-09-01,2020-09-01T01:18:00,2020-09-01T01:28:00,2020-09-01T03:18:00,2020-09-01T03:24:00,10,6,NAS
G4006_BIL_20209,Allegiant Air,BIL,XXX,2020-09-05,2020-09-05T19:07:00,2020-09-05T19:07:00,2020-09-05T21:07:00,2020-09-05T21:07:00,-3,-4,CARRIER
G4007_BIL_20209,Allegiant Air,BIL,XXX,2020-09-08,2020-09-08T20:36:00,2020-09-08T20:41:00,2020-09-08T22:36:00,2020-09-08T22:41:00,5,5,CARRIER
G4008_BIL_20209,Allegiant Air,BIL,XXX,2020-09-05,2020-09-05T15:34:00,2020-09-05T15:34:00,2020-09-05T17:34:00,2020-09-05T17:34:00,-10,-9,NAS
G4009_BIL_20209,Allegiant Air,BIL,XXX,2020-09-27,2020-09-27T05:16:00,2020-09-27T05:16:00,2020-09-27T07:16:00,2020-09-27T07:16:00,-11,-8,CARRIER
G4010_BIL_20209,Allegiant Air,BIL,XXX,2020-09-23,2020-09-23T14:19:00,2020-09-23T14:19:00,2020-09-23T16:19:00,2020-09-23T16:19:00,-15,-7,NAS
G4011_BIL_20209,Allegiant Air,BIL,XXX,2020-09-22,2020-09-22T11:11:00,2020-09-22T11:31:00,2020-09-22T13:11:00,2020-09-22T13:24:00,20,13,CARRIER
G4012_BIL_20209,Allegiant Air,BIL,XXX,2020-09-04,2020-09-04T06:57:00,2020-09-04T06:57:00,2020-09-04T08:57:00,2020-09-04T08:57:00,-14,-6,NAS
G4013_BIL_20209,Allegiant Air,BIL,XXX,2020-09-20,2020-09-20T20:52:00,2020-09-20T20:06:00,2020-09-20T22:52:00,2020-09-20T22:06:00,14,14,CARRIER
G4014_BIL_20209,Allegiant Air,BIL,XXX,2020-09-01,2020-09-01T04:00:00,2020-09-01T04:00:00,2020-09-01T06:00:00,2020-09-01T06:00:00,-5,-3,NAS
G4015_BIL_20209,Allegiant Air,BIL,XXX,2020-09-03,2020-09-03T18:07:00,2020-09-03T18:11:00,2020-09-03T20:07:00,2020-09-03T20:12:00,4,5,OTHER
OO000_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-03,2023-05-03T10:18:00,2023-05-03T10:27:00,2023-05-03T12:18:00,2023-05-03T12:20:00,69,62,WEATHER
OO001_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-05,2023-05-05T10:46:00,2023-05-05T10:17:00,2023-05-05T12:46:00,2023-05-05T12:10:00,31,24,CARRIER
OO002_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-17,2023-05-17T13:20:00,2023-05-17T13:24:00,2023-05-17T15:20:00,2023-05-17T15:28:00,4,8,WEATHER
OO003_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-21,2023-05-21T21:00:00,2023-05-21T21:15:00,2023-05-21T23:00:00,2023-05-21T23:16:00,15,16,WEATHER
OO004_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-02,2023-05-02T18:26:00,2023-05-02T18:44:00,2023-05-02T20:26:00,2023-05-02T20:40:00,18,14,CARRIER
OO005_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-27,2023-05-27T10:58:00,2023-05-27T10:29:00,2023-05-27T12:58:00,2023-05-27T12:24:00,31,26,WEATHER
OO006_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-17,2023-05-17T16:10:00,2023-05-17T16:07:00,2023-05-17T18:10:00,2023-05-17T18:10:00,57,60,CARRIER
OO007_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-18,2023-05-18T10:07:00,2023-05-18T10:07:00,2023-05-18T12:07:00,2023-05-18T12:07:00,-14,-14,WEATHER
OO008_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-09,2023-05-09T19:22:00,2023-05-09T19:22:00,2023-05-09T21:22:00,2023-05-09T21:22:00,-7,-8,CARRIER
OO009_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-17,2023-05-17T06:52:00,2023-05-17T06:37:00,2023-05-17T08:52:00,2023-05-17T08:32:00,45,40,WEATHER
OO010_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-07,2023-05-07T12:19:00,2023-05-07T12:34:00,2023-05-07T14:19:00,2023-05-07T14:30:00,15,11,WEATHER
OO011_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-26,2023-05-26T15:22:00,2023-05-26T15:48:00,2023-05-26T17:22:00,2023-05-26T17:46:00,26,24,WEATHER
OO012_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-02,2023-05-02T03:43:00,2023-05-02T03:28:00,2023-05-02T05:43:00,2023-05-02T05:29:00,45,46,WEATHER
OO013_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-12,2023-05-12T02:33:00,2023-05-12T02:41:00,2023-05-12T04:33:00,2023-05-12T04:35:00,8,2,WEATHER
OO014_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-06,2023-05-06T15:38:00,2023-05-06T15:00:00,2023-05-06T17:38:00,2023-05-06T17:00:00,22,22,WEATHER
OO015_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-24,2023-05-24T07:50:00,2023-05-24T07:22:00,2023-05-24T09:50:00,2023-05-24T09:17:00,32,27,WEATHER
OO016_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-11,2023-05-11T19:13:00,2023-05-11T19:27:00,2023-05-11T21:13:00,2023-05-11T21:28:00,14,15,WEATHER
OO017_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-23,2023-05-23T02:04:00,2023-05-23T02:09:00,2023-05-23T04:04:00,2023-05-23T04:04:00,5,-5,CARRIER
OO018_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-23,2023-05-23T10:21:00,2023-05-23T10:34:00,2023-05-23T12:21:00,2023-05-23T12:34:00,13,13,CARRIER
OO019_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-17,2023-05-17T01:46:00,2023-05-17T01:29:00,2023-05-17T03:46:00,2023-05-17T03:31:00,43,45,WEATHER
OO020_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-04,2023-05-04T08:46:00,2023-05-04T08:46:00,2023-05-04T10:46:00,2023-05-04T10:46:00,-15,-15,WEATHER
OO021_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-24,2023-05-24T21:58:00,2023-05-24T21:11:00,2023-05-24T23:58:00,2023-05-24T23:03:00,13,5,CARRIER
OO022_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-16,2023-05-16T19:32:00,2023-05-16T19:37:00,2023-05-16T21:32:00,2023-05-16T21:34:00,65,62,WEATHER
OO023_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-03,2023-05-03T09:58:00,2023-05-03T09:00:00,2023-05-03T11:58:00,2023-05-03T11:00:00,2,2,CARRIER
OO024_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-27,2023-05-27T22:45:00,2023-05-27T22:21:00,2023-05-27T00:45:00,2023-05-27T00:16:00,36,31,CARRIER
OO025_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-24,2023-05-24T18:11:00,2023-05-24T18:34:00,2023-05-24T20:11:00,2023-05-24T20:36:00,23,25,WEATHER
OO026_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-08,2023-05-08T00:51:00,2023-05-08T00:15:00,2023-05-08T02:51:00,2023-05-08T02:08:00,24,17,WEATHER
OO027_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-07,2023-05-07T13:13:00,2023-05-07T13:07:00,2023-05-07T15:13:00,2023-05-07T15:58:00,54,45,WEATHER
OO028_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-08,2023-05-08T08:41:00,2023-05-08T08:06:00,2023-05-08T10:41:00,2023-05-08T10:08:00,25,27,WEATHER
OO029_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-23,2023-05-23T22:09:00,2023-05-23T22:51:00,2023-05-23T00:09:00,2023-05-23T00:53:00,42,44,WEATHER
OO030_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-05,2023-05-05T20:48:00,2023-05-05T20:48:00,2023-05-05T22:48:00,2023-05-05T22:48:00,-7,-3,WEATHER
OO031_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-17,2023-05-17T02:54:00,2023-05-17T02:33:00,2023-05-17T04:54:00,2023-05-17T04:30:00,39,36,CARRIER
OO032_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-01,2023-05-01T07:44:00,2023-05-01T07:20:00,2023-05-01T09:44:00,2023-05-01T09:14:00,36,30,WEATHER
OO033_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-03,2023-05-03T00:49:00,2023-05-03T00:11:00,2023-05-03T02:49:00,2023-05-03T02:11:00,22,22,WEATHER
OO034_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-11,2023-05-11T02:54:00,2023-05-11T02:15:00,2023-05-11T04:54:00,2023-05-11T04:06:00,21,12,CARRIER
OO035_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-03,2023-05-03T09:27:00,2023-05-03T09:41:00,2023-05-03T11:27:00,2023-05-03T11:52:00,14,25,WEATHER
OO036_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-27,2023-05-27T07:20:00,2023-05-27T07:20:00,2023-05-27T09:20:00,2023-05-27T09:20:00,-4,0,WEATHER
OO037_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-19,2023-05-19T22:29:00,2023-05-19T22:57:00,2023-05-19T00:29:00,2023-05-19T00:58:00,28,29,CARRIER
OO038_CMX_20235,SkyWest Airlines Inc.,CMX,XXX,2023-05-03,2023-05-03T22:40:00,2023-05-03T22:57:00,2023-05-03T00:40:00,2023-05-03T00:56:00,17,16,CARRIER
