"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","MonthlyAverageWindSpeed","CoolingDegreeDaysSeasonToDate","MonthlyCoolingDegreeDays","MonthlyNumberDaysWithSnowfall","HeatingDegreeDaysSeasonToDate","MonthlyHeatingDegreeDays","MonthlyNumberDaysWithThunderstorms","MonthlyNumberDaysWithHeavyFog","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"AAI0000TNCA","2023-08-20T08:00:00","","","","","FM-15","223","1007.0","24.0","26.0","","","","","89.0","FEW:02 4.27","","","9.999","","50.0","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET065METAR TNCA 200800Z 05006KT 9999 FEW014TCU 26/24 Q1007 NOSIG RERA=","","","","","","","","","",""
"AAI0000TNCA","2023-08-20T09:00:00","","","","","FM-15","223","1006.0","25.0","27.0","","||01","-1.2","6","89.0","FEW:02 5.49 BKN:05 105.0","1006.8","1006.4","9.999","25.6","70.0","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 200900Z 07006KT 9999 FEW018 27/25 Q1006 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-08-20T10:00:00","","","","","FM-15","223","1007.0","26.0","27.0","","","","","94.0","SCT:04 5.18","","","9.999","","100.0","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 201000Z 10003KT 9999 SCT017 27/26 Q1007 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-08-20T11:00:00","","","","","FM-15","223","1007.0","26.0","27.0","","","","","94.0","SCT:04 4.88","","","9.999","","90.0","","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 201100Z 09005KT 9999 SCT016 27/26 Q1007 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-08-20T12:00:00","","","","","FM-15","223","1007.0","26.0","28.0","","||25","1.4","3","89.0","FEW:02 5.49 BKN:07 105.0","1007.8","1007.4","9.999","27.0","100.0","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET062METAR TNCA 201200Z 10004KT 9999 FEW018 28/26 Q1007 RERA NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-08-20T13:00:00","","","","","FM-15","223","1008.0","26.0","30.0","","||16","","","79.0","FEW:02 8.84","","","8.0","","","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET062METAR TNCA 201300Z VRB06KT 8000 VCSH FEW029 30/26 Q1008 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-08-20T13:38:00","","","","","FM-16","223","1009.0","26.0","28.0","","||SHRA","","","89.0","BKN:07 3.66","","","8.0","","130.0","","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET063SPECI TNCA 201338Z 13007KT 8000 -SHRA BKN012 28/26 Q1009 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-08-20T14:00:00","","","","","FM-15","223","1009.0","25.0","26.0","","||SHRA","","","94.0","BKN:07 3.05","","","5.0","","VRB","","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET070METAR TNCA 201400Z 06007KT 360V090 5000 SHRA BKN010 26/25 Q1009 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-08-20T14:02:00","","","","","FM-16","223","1009.0","25.0","27.0","","||TS","","","89.0","BKN:07 3.05","","","9.999","","VRB","","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET070SPECI TNCA 201402Z 11005KT 030V160 9999 TS BKN010CB 27/25 Q1009 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-08-20T15:00:00","","","","","FM-15","223","1008.0","26.0","27.0","","||25","0.9","9","94.0","FEW:02 4.88 BKN:06 105.0","1008.7","1008.3","9.999","26.4","VRB","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET070METAR TNCA 201500Z 13003KT 090V160 9999 FEW016 27/26 Q1008 RERA NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-08-20T16:00:00","","","","","FM-15","223","1008.0","26.0","28.0","","","","","89.0","BKN:07 4.57","","","9.999","","200.0","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 201600Z 20004KT 9999 BKN015 28/26 Q1008 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-08-20T17:00:00","","","","","FM-15","223","1008.0","26.0","29.0","","","","","84.0","FEW:02 4.88","","","9.999","","VRB","","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET065METAR TNCA 201700Z 20007KT 180V250 9999 FEW016 29/26 Q1008 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-08-20T18:00:00","","","","","FM-15","223","1007.0","26.0","29.0","","||01","-1.5","8","84.0","SCT:04 4.88 BKN:07 90.0","1007.2","1006.8","9.999","26.9","VRB","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET065METAR TNCA 201800Z 20003KT 100V240 9999 SCT016 29/26 Q1007 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-08-20T19:00:00","","","","","FM-15","223","1006.0","25.0","32.0","","","","","67.0","SCT:04 5.79","","","9.999","","VRB","","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET065METAR TNCA 201900Z 04005KT 340V150 9999 SCT019 32/25 Q1006 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-08-20T20:00:00","","","","","FM-15","223","1005.0","26.0","30.0","","","","","79.0","SCT:04 5.79","","","9.999","","270.0","","4.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 202000Z 27008KT 9999 SCT019 30/26 Q1005 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-08-20T21:00:00","","","","","FM-15","223","1004.0","24.0","31.0","","","-3.0","8","66.0","FEW:02 5.79 BKN:07 105.0","1004.3","1004.0","9.999","26.5","VRB","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET065METAR TNCA 202100Z 01006KT 330V060 9999 FEW019 31/24 Q1004 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-08-20T22:00:00","","","","","FM-15","223","1005.0","25.0","31.0","","","","","70.0","FEW:02 5.79","","","9.999","","360.0","","6.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 202200Z 36012KT 9999 FEW019 31/25 Q1005 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-08-20T23:00:00","","","","","FM-15","223","1005.0","25.0","29.0","","","","","79.0","FEW:02 4.88","","","9.999","","360.0","","6.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 202300Z 36012KT 9999 FEW016 29/25 Q1005 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-08-21T00:00:00","","","","","FM-15","223","1005.0","25.0","29.0","","","1.3","9","79.0","FEW:02 4.88 BKN:06 105.0","1005.7","1005.3","9.999","26.3","10.0","","4.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 210000Z 01008KT 9999 FEW016 29/25 Q1005 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-08-21T01:00:00","","","","","FM-15","223","1006.0","26.0","29.0","","","","","84.0","FEW:02 4.88","","","9.999","","20.0","","4.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 210100Z 02008KT 9999 FEW016 29/26 Q1006 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-08-21T02:00:00","","","","","FM-15","223","1006.0","27.0","29.0","","","","","89.0","SCT:04 4.88","","","9.999","","20.0","","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 210200Z 02005KT 9999 SCT016 29/27 Q1006 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-08-21T03:00:00","","","","","FM-15","223","1007.0","26.0","29.0","","||13","2.1","3","84.0","SCT:04 4.88 BKN:07 105.0","1007.8","1007.4","9.999","27.3","70.0","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 210300Z 07003KT 9999 SCT016 29/26 Q1007 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-08-21T04:00:00","","","","","FM-15","223","1008.0","27.0","28.0","","","","","94.0","FEW:02 4.88","","","9.999","","110.0","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 210400Z 11002KT 9999 FEW016 28/27 Q1008 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-08-21T05:00:00","","","","","FM-15","223","1007.0","26.0","28.0","","","","","89.0","FEW:02 4.88","","","9.999","","100.0","","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 210500Z 10005KT 9999 FEW016 28/26 Q1007 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-08-21T06:00:00","","","","","FM-15","223","1006.0","26.0","28.0","","||13","-2.4","8","89.0","SCT:04 4.88 BKN:07 105.0","1006.4","1006.0","9.999","27.0","140.0","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 210600Z 14003KT 9999 SCT016 28/26 Q1006 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-08-21T07:00:00","","","","","FM-15","223","1005.0","27.0","28.0","","","","","94.0","FEW:02 4.57","","","9.999","","170.0","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 210700Z 17006KT 9999 FEW015 28/27 Q1005 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-08-21T08:00:00","","","","","FM-15","223","1005.0","26.0","28.0","","","","","89.0","FEW:02 4.57","","","9.999","","180.0","","4.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 210800Z 18008KT 9999 FEW015 28/26 Q1005 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-08-21T09:00:00","","","","","FM-15","223","1005.0","27.0","28.0","","","-1.4","6","94.0","FEW:02 4.57 BKN:07 105.0","1005.0","1004.6","9.999","27.0","200.0","","5.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 210900Z 20011KT 9999 FEW015 28/27 Q1005 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-08-21T10:00:00","","","","","FM-15","223","1005.0","26.0","28.0","","","","","89.0","SCT:04 4.57","","","9.999","","210.0","","5.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 211000Z 21010KT 9999 SCT015 28/26 Q1005 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-08-21T11:00:00","","","","","FM-15","223","1004.0","26.0","28.0","","","","","89.0","SCT:04 3.66","","","9.999","","VRB","","4.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET065METAR TNCA 211100Z 21009KT 190V250 9999 SCT012 28/26 Q1004 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-08-21T11:26:00","","","","","FM-16","223","1005.0","26.0","28.0","","","","","89.0","FEW:02 3.66","","","9.999","","VRB","","4.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET065SPECI TNCA 211126Z 21008KT 190V250 9999 FEW012 28/26 Q1005 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-08-21T12:00:00","","","","","FM-15","223","1005.0","26.0","28.0","","||03","0.2","3","89.0","FEW:02 3.66 BKN:06 30.0 BKN:07 90.0","1005.3","1004.9","9.999","26.6","220.0","","4.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 211200Z 22009KT 9999 FEW012 28/26 Q1005 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-08-21T13:00:00","","","","","FM-15","223","1006.0","26.0","28.0","","||16","","","89.0","SCT:04 4.27","","","9.999","","210.0","","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET062METAR TNCA 211300Z 21007KT 9999 VCSH SCT014 28/26 Q1006 NOSIG=","","","","","","","","","",""
